Id hecho,Vehículo_víctima,Sexo,Edad_víctima,Gravedad
LC-2019-0051971,Sd,M,44,Sd
LC-2019-0052297,Sd,M,SD,Sd
LC-2019-0052402,Sd,F,SD,Sd
LC-2019-0052412,Sd,F,SD,Sd
LC-2019-0052593,Sd,F,39,Sd
LC-2019-0052598,Sd,M,42,Sd
LC-2019-0052598,Sd,F,42,Sd
LC-2019-0052622,Sd,M,SD,Sd
LC-2019-0052649,Sd,F,39,Sd
LC-2019-0054336,Sd,M,43,Sd
LC-2019-0056451,Sd,M,55,Sd
LC-2019-0058485,Sd,M,40,Sd
LC-2019-0053244,Sd,M,30,Sd
LC-2019-0052619,Sd,F,34,Sd
LC-2019-0052663,Sd,M,32,Sd
LC-2019-0052828,Sd,M,32,Sd
LC-2019-0052864,Sd,F,26,Sd
LC-2019-0052864,Sd,M,26,Sd
LC-2019-0052952,Sd,M,40,Sd
LC-2019-0053282,Sd,M,45,Sd
LC-2019-0053416,Sd,M,56,Sd
LC-2019-0053435,Sd,F,57,Sd
LC-2019-0053496,Sd,F,46,Sd
LC-2019-0053509,Sd,F,75,Sd
LC-2019-0053554,Sd,F,46,Sd
LC-2019-0053829,Sd,M,28,Sd
LC-2019-0053916,Sd,F,73,Sd
LC-2019-0053944,Sd,F,24,Sd
LC-2019-0053975,Sd,F,SD,Sd
LC-2019-0054373,Sd,M,30,Sd
LC-2019-0054445,Sd,F,38,Sd
LC-2019-0054484,Sd,F,41,Sd
LC-2019-0054503,Sd,SD,SD,Sd
LC-2019-0054624,Sd,F,38,Sd
LC-2019-0054656,Sd,M,SD,Sd
LC-2019-0054661,Sd,F,SD,Sd
LC-2019-0668201,Sd,M,45,Sd
LC-2019-0054689,Sd,M,33,Sd
LC-2019-0054702,Sd,F,SD,Sd
LC-2019-0054775,Sd,M,53,Sd
LC-2019-0054775,Sd,M,83,Sd
LC-2019-0054797,Sd,M,SD,Sd
LC-2019-0059461,Sd,M,40,Sd
LC-2019-0067231,Sd,F,33,Sd
LC-2019-0072608,Sd,F,43,Sd
LC-2019-0054941,Sd,M,41,Sd
LC-2019-0040449,Sd,M,33,Sd
LC-2019-0055419,Sd,M,36,Sd
LC-2019-0055442,Sd,M,30,Sd
LC-2019-0055570,Sd,M,35,Sd
LC-2019-0055648,Sd,M,35,Sd
LC-2019-0055805,Sd,M,39,Sd
LC-2019-0056034,Sd,M,39,Sd
LC-2019-0056046,Sd,M,30,Sd
LC-2019-0056105,Sd,M,33,Sd
LC-2019-0056259,Sd,M,22,Sd
LC-2019-0056354,Sd,M,43,Sd
LC-2019-0056354,Sd,F,43,Sd
LC-2019-0056387,Sd,M,SD,Sd
LC-2019-0056420,Sd,M,33,Sd
LC-2019-0056420,Sd,F,33,Sd
LC-2019-0056470,Sd,M,69,Sd
LC-2019-0056470,Sd,F,69,Sd
LC-2019-0056654,Sd,M,SD,Sd
LC-2019-0056704,Sd,F,43,Sd
LC-2019-0056706,Sd,F,65,Sd
LC-2019-0056792,Sd,M,SD,Sd
LC-2019-0056889,Sd,F,40,Sd
LC-2019-0056913,Sd,M,28,Sd
LC-2019-0056994,Sd,F,29,Sd
LC-2019-0057033,Sd,M,63,Sd
LC-2019-0057034,Sd,M,26,Sd
LC-2019-0057044,Sd,M,60,Sd
LC-2019-0057059,Sd,M,32,Sd
LC-2019-0057074,Sd,F,SD,Sd
LC-2019-0057094,Sd,M,27,Sd
LC-2019-0057287,Sd,F,40,Sd
LC-2019-0057299,Sd,M,30,Sd
LC-2019-0057512,Sd,M,28,Sd
LC-2019-0057541,Sd,F,26,Sd
LC-2019-0057661,Sd,F,70,Sd
LC-2019-0057668,Sd,F,SD,Sd
LC-2019-0057792,Sd,SD,SD,Sd
LC-2019-0057798,Sd,M,65,Sd
LC-2019-0057906,Sd,F,76,Sd
LC-2019-0058288,Sd,M,SD,Sd
LC-2019-0058306,Sd,M,SD,Sd
LC-2019-0058334,Sd,F,SD,Sd
LC-2019-0058478,Sd,F,SD,Sd
LC-2019-0058479,Sd,M,32,Sd
LC-2019-0058515,Sd,M,38,Sd
LC-2019-0058636,Sd,F,62,Sd
LC-2019-0058655,Sd,M,43,Sd
LC-2019-0058658,Sd,F,23,Sd
LC-2019-0058778,Sd,F,26,Sd
LC-2019-0058778,Sd,M,26,Sd
LC-2019-0058804,Sd,M,28,Sd
LC-2019-0058859,Sd,M,36,Sd
LC-2019-0058954,Sd,F,50,Sd
LC-2019-0059097,Sd,M,SD,Sd
LC-2019-0059121,Sd,M,32,Sd
LC-2019-0059155,Sd,F,64,Sd
LC-2019-0059198,Sd,M,22,Sd
LC-2019-0059204,Sd,M,29,Sd
LC-2019-0059247,Sd,M,28,Sd
LC-2019-0059339,Sd,M,SD,Sd
LC-2019-0059349,Sd,M,28,Sd
LC-2019-0059560,Sd,M,34,Sd
LC-2019-0060883,Sd,M,47,Sd
LC-2019-0118757,Sd,SD,SD,Sd
LC-2019-0059635,Sd,M,31,Sd
LC-2019-0059669,Sd,M,53,Sd
LC-2019-0059847,Sd,F,30,Sd
LC-2019-0059902,Sd,M,39,Sd
LC-2019-0059909,Sd,M,45,Sd
LC-2019-0059992,Sd,M,SD,Sd
LC-2019-0060049,Sd,M,42,Sd
LC-2019-0060076,Sd,F,22,Sd
LC-2019-0060110,Sd,M,35,Sd
LC-2019-0060161,Sd,F,SD,Sd
LC-2019-0060180,Sd,M,SD,Sd
LC-2019-0060180,Sd,F,SD,Sd
LC-2019-0060254,Sd,F,66,Sd
LC-2019-0060254,Sd,M,66,Sd
LC-2019-0060398,Sd,M,65,Sd
LC-2019-0060480,Sd,M,SD,Sd
LC-2019-0060561,Sd,M,64,Sd
LC-2019-0060746,Sd,M,SD,Sd
LC-2019-0060992,Sd,M,66,Sd
LC-2019-0061092,Sd,M,25,Sd
LC-2019-0061376,Sd,F,SD,Sd
LC-2019-0061590,Sd,F,SD,Sd
LC-2019-0061849,Sd,M,SD,Sd
LC-2019-0061975,Sd,F,9,Sd
LC-2019-0061975,Sd,M,9,Sd
LC-2019-0061975,Sd,M,SD,Sd
LC-2019-0062013,Sd,M,SD,Sd
LC-2019-0062027,Sd,M,31,Sd
LC-2019-0062050,Sd,M,SD,Sd
LC-2019-0214903,Sd,M,SD,Sd
LC-2019-0540032,Sd,F,43,Sd
LC-2019-0064934,Sd,F,52,Sd
LC-2019-0065618,Sd,F,52,Sd
LC-2019-0065830,Sd,M,51,Sd
LC-2019-0061593,Sd,M,33,Sd
LC-2019-0062016,Sd,M,SD,Sd
LC-2019-0062578,Sd,M,42,Sd
LC-2019-0062843,Sd,F,SD,Sd
LC-2019-0063371,Sd,F,62,Sd
LC-2019-0063397,Sd,F,63,Sd
LC-2019-0063407,Sd,F,27,Sd
LC-2019-0063574,Sd,M,57,Sd
LC-2019-0063697,Sd,F,SD,Sd
LC-2019-0063862,Sd,SD,SD,Sd
LC-2019-0698305,Sd,F,43,Sd
LC-2019-0063875,Sd,M,37,Sd
LC-2019-0063940,Sd,M,77,Sd
LC-2019-0064032,Sd,F,35,Sd
LC-2019-0064077,Sd,M,21,Sd
LC-2019-0064141,Sd,M,SD,Sd
LC-2019-0064176,Sd,M,SD,Sd
LC-2019-0064185,Sd,M,SD,Sd
LC-2019-0064316,Sd,M,SD,Sd
LC-2019-0064316,Sd,F,SD,Sd
LC-2019-0064378,Sd,M,SD,Sd
LC-2019-0065540,Sd,F,57,Sd
LC-2019-0078693,Sd,F,47,Sd
LC-2019-0064447,Sd,M,SD,Sd
LC-2019-0064455,Sd,M,40,Sd
LC-2019-0064484,Sd,M,22,Sd
LC-2019-0064573,Sd,M,28,Sd
LC-2019-0064712,Sd,F,38,Sd
LC-2019-0064933,Sd,M,SD,Sd
LC-2019-0065275,Sd,M,64,Sd
LC-2019-0065296,Sd,F,30,Sd
LC-2019-0065453,Sd,F,68,Sd
LC-2019-0065470,Sd,F,25,Sd
LC-2019-0065471,Sd,F,36,Sd
LC-2019-0065577,Sd,M,65,Sd
LC-2019-0065592,Sd,F,38,Sd
LC-2019-0065712,Sd,F,SD,Sd
LC-2019-0065712,Sd,M,SD,Sd
LC-2019-0065895,Sd,M,24,Sd
LC-2019-0065899,Sd,M,35,Sd
LC-2019-0065928,Sd,M,29,Sd
LC-2019-0065968,Sd,M,35,Sd
LC-2019-0065990,Sd,M,33,Sd
LC-2019-0066002,Sd,M,31,Sd
LC-2019-0066056,Sd,M,38,Sd
LC-2019-0066174,Sd,M,41,Sd
LC-2019-0066406,Sd,M,62,Sd
LC-2019-0066654,Sd,M,26,Sd
LC-2019-0066730,Sd,F,44,Sd
LC-2019-0472088,Sd,M,54,Sd
LC-2019-0066749,Sd,F,41,Sd
LC-2019-0066827,Sd,M,40,Sd
LC-2019-0067556,Sd,M,28,Sd
LC-2019-0068407,Sd,SD,SD,Sd
LC-2019-0085725,Sd,F,45,Sd
LC-2019-0089512,Sd,M,22,Sd
LC-2019-0067248,Sd,M,55,Sd
LC-2019-0067385,Sd,F,62,Sd
LC-2019-0067445,Sd,M,24,Sd
LC-2019-0067527,Sd,F,30,Sd
LC-2019-0067783,Sd,M,30,Sd
LC-2019-0067926,Sd,M,SD,Sd
LC-2019-0068144,Sd,F,SD,Sd
LC-2019-0068151,Sd,M,21,Sd
LC-2019-0068253,Sd,M,46,Sd
LC-2019-0068291,Sd,F,SD,Sd
LC-2019-0068291,Sd,M,SD,Sd
LC-2019-0068367,Sd,M,38,Sd
LC-2019-0068367,Sd,M,30,Sd
LC-2019-0068381,Sd,M,SD,Sd
LC-2019-0068396,Sd,M,47,Sd
LC-2019-0068429,Sd,F,37,Sd
LC-2019-0068508,Sd,F,70,Sd
LC-2019-0068817,Sd,M,42,Sd
LC-2019-0068931,Sd,M,44,Sd
LC-2019-0068958,Sd,M,51,Sd
LC-2019-0068971,Sd,M,19,Sd
LC-2019-0068979,Sd,M,45,Sd
LC-2019-0068985,Sd,F,31,Sd
LC-2019-0069018,Sd,M,26,Sd
LC-2019-0069019,Sd,M,29,Sd
LC-2019-0069032,Sd,M,SD,Sd
LC-2019-0069069,Sd,M,SD,Sd
LC-2019-0091600,Sd,F,47,Sd
LC-2019-0000815,Sd,F,27,Sd
LC-2019-0068660,Sd,M,25,Sd
LC-2019-0069228,Sd,M,35,Sd
LC-2019-0069238,Sd,M,27,Sd
LC-2019-0069243,Sd,M,35,Sd
LC-2019-0069259,Sd,M,SD,Sd
LC-2019-0069503,Sd,M,23,Sd
LC-2019-0069527,Sd,F,34,Sd
LC-2019-0069527,Sd,M,34,Sd
LC-2019-0069668,Sd,M,21,Sd
LC-2019-0069790,Sd,M,33,Sd
LC-2019-0069851,Sd,M,21,Sd
LC-2019-0069875,Sd,M,69,Sd
LC-2019-0069955,Sd,M,38,Sd
LC-2019-0070055,Sd,M,39,Sd
LC-2019-0070073,Sd,M,35,Sd
LC-2019-0070090,Sd,F,15,Sd
LC-2019-0070129,Sd,F,34,Sd
LC-2019-0070180,Sd,F,SD,Sd
LC-2019-0070341,Sd,M,36,Sd
LC-2019-0070436,Sd,M,80,Sd
LC-2019-0070500,Sd,F,37,Sd
LC-2019-0070536,Sd,M,35,Sd
LC-2019-0070549,Sd,F,71,Sd
LC-2019-0070554,Sd,M,SD,Sd
LC-2019-0069433,Sd,M,39,Sd
LC-2019-0070627,Sd,F,SD,Sd
LC-2019-0070748,Sd,F,SD,Sd
LC-2019-0070748,Sd,M,SD,Sd
LC-2019-0070792,Sd,M,SD,Sd
LC-2019-0070792,Sd,F,SD,Sd
LC-2019-0070792,Sd,M,23,Sd
LC-2019-0070879,Sd,M,SD,Sd
LC-2019-0070903,Sd,M,22,Sd
LC-2019-0070995,Sd,F,SD,Sd
LC-2019-0071106,Sd,F,33,Sd
LC-2019-0071122,Sd,M,54,Sd
LC-2019-0071431,Sd,M,53,Sd
LC-2019-0071450,Sd,F,63,Sd
LC-2019-0071510,Sd,M,7,Sd
LC-2019-0071515,Sd,M,74,Sd
LC-2019-0071767,Sd,M,SD,Sd
LC-2019-0073698,Sd,F,31,Sd
LC-2019-0073720,Sd,M,21,Sd
LC-2019-0072019,Sd,M,38,Sd
LC-2019-0072310,Sd,F,35,Sd
LC-2019-0072336,Sd,M,SD,Sd
LC-2019-0072336,Sd,F,SD,Sd
LC-2019-0072469,Sd,F,37,Sd
LC-2019-0072558,Sd,M,25,Sd
LC-2019-0072758,Sd,F,85,Sd
LC-2019-0073603,Sd,M,SD,Sd
LC-2019-0073932,Sd,M,21,Sd
LC-2019-0073951,Sd,M,38,Sd
LC-2019-0556811,Sd,M,54,Sd
LC-2019-0074074,Sd,M,25,Sd
LC-2019-0074078,Sd,M,47,Sd
LC-2019-0074159,Sd,M,23,Sd
LC-2019-0074193,Sd,M,SD,Sd
LC-2019-0074193,Sd,SD,SD,Sd
LC-2019-0074311,Sd,M,SD,Sd
LC-2019-0074848,Sd,M,52,Sd
LC-2019-0078108,Sd,M,21,Sd
LC-2019-0088861,Sd,F,66,Sd
LC-2019-0074540,Sd,M,38,Sd
LC-2019-0074573,Sd,M,61,Sd
LC-2019-0075156,Sd,M,62,Sd
LC-2019-0075172,Sd,M,27,Sd
LC-2019-0075213,Sd,F,24,Sd
LC-2019-0075496,Sd,M,54,Sd
LC-2019-0075550,Sd,F,SD,Sd
LC-2019-0075622,Sd,F,SD,Sd
LC-2019-0076203,Sd,F,18,Sd
LC-2019-0076224,Sd,M,SD,Sd
LC-2019-0076228,Sd,SD,SD,Sd
LC-2019-0076273,Sd,M,17,Sd
LC-2019-0076289,Sd,M,39,Sd
LC-2019-0076345,Sd,F,SD,Sd
LC-2019-0076410,Sd,F,SD,Sd
LC-2019-0076428,Sd,M,SD,Sd
LC-2019-0076461,Sd,M,SD,Sd
LC-2019-0076461,Sd,F,SD,Sd
LC-2019-0076499,Sd,M,SD,Sd
LC-2019-0076553,Sd,F,SD,Sd
LC-2019-0076557,Sd,F,85,Sd
LC-2019-0076597,Sd,M,68,Sd
LC-2019-0076648,Sd,M,42,Sd
LC-2019-0076651,Sd,M,34,Sd
LC-2019-0076651,Sd,F,34,Sd
LC-2019-0076698,Sd,M,34,Sd
LC-2019-0076719,Sd,M,26,Sd
LC-2019-0076746,Sd,M,41,Sd
LC-2019-0076748,Sd,M,26,Sd
LC-2019-0076822,Sd,M,SD,Sd
LC-2019-0078913,Sd,M,42,Sd
LC-2019-0083548,Sd,M,28,Sd
LC-2019-0094620,Sd,F,24,Sd
LC-2019-0184005,Sd,F,60,Sd
LC-2019-0351747,Sd,F,51,Sd
LC-2019-0480226,Sd,M,55,Sd
LC-2019-0272454,Sd,M,35,Sd
LC-2019-0076858,Sd,M,42,Sd
LC-2019-0077002,Sd,M,SD,Sd
LC-2019-0077164,Sd,M,SD,Sd
LC-2019-0077289,Sd,M,27,Sd
LC-2019-0077333,Sd,M,SD,Sd
LC-2019-0077363,Sd,F,89,Sd
LC-2019-0077552,Sd,F,SD,Sd
LC-2019-0077639,Sd,F,26,Sd
LC-2019-0077641,Sd,M,19,Sd
LC-2019-0077645,Sd,F,56,Sd
LC-2019-0077764,Sd,M,SD,Sd
LC-2019-0077774,Sd,F,47,Sd
LC-2019-0077948,Sd,F,32,Sd
LC-2019-0078137,Sd,M,SD,Sd
LC-2019-0078254,Sd,M,SD,Sd
LC-2019-0078269,Sd,M,25,Sd
LC-2019-0078409,Sd,M,28,Sd
LC-2019-0078415,Sd,F,27,Sd
LC-2019-0078566,Sd,M,SD,Sd
LC-2019-0078647,Sd,F,30,Sd
LC-2019-0078658,Sd,F,33,Sd
LC-2019-0078759,Sd,M,SD,Sd
LC-2019-0078820,Sd,F,9,Sd
LC-2019-0078828,Sd,M,35,Sd
LC-2019-0078911,Sd,SD,SD,Sd
LC-2019-0078978,Sd,M,45,Sd
LC-2019-0079068,Sd,F,25,Sd
LC-2019-0079079,Sd,M,53,Sd
LC-2019-0079092,Sd,F,83,Sd
LC-2019-0079104,Sd,M,SD,Sd
LC-2019-0079115,Sd,M,27,Sd
LC-2019-0079187,Sd,F,24,Sd
LC-2019-0079235,Sd,F,79,Sd
LC-2019-0079239,Sd,F,75,Sd
LC-2019-0079334,Sd,M,45,Sd
LC-2019-0079391,Sd,M,35,Sd
LC-2019-0079428,Sd,F,65,Sd
LC-2019-0079511,Sd,M,44,Sd
LC-2019-0079511,Sd,F,44,Sd
LC-2019-0079511,Sd,M,34,Sd
LC-2019-0104908,Sd,SD,SD,Sd
LC-2019-0122221,Sd,M,79,Sd
LC-2019-0079343,Sd,M,71,Sd
LC-2019-0079531,Sd,M,48,Sd
LC-2019-0080083,Sd,M,46,Sd
LC-2019-0080542,Sd,M,SD,Sd
LC-2019-0080636,Sd,F,46,Sd
LC-2019-0080662,Sd,M,34,Sd
LC-2019-0080737,Sd,F,21,Sd
LC-2019-0080764,Sd,M,SD,Sd
LC-2019-0080884,Sd,M,SD,Sd
LC-2019-0080949,Sd,F,38,Sd
LC-2019-0081033,Sd,M,37,Sd
LC-2019-0081108,Sd,M,41,Sd
LC-2019-0081126,Sd,M,SD,Sd
LC-2019-0081164,Sd,M,SD,Sd
LC-2019-0081164,Sd,F,SD,Sd
LC-2019-0081242,Sd,F,SD,Sd
LC-2019-0081438,Sd,M,80,Sd
LC-2019-0081653,Sd,M,SD,Sd
LC-2019-0081660,Sd,F,SD,Sd
LC-2019-0081663,Sd,M,29,Sd
LC-2019-0081786,Sd,M,SD,Sd
LC-2019-0081794,Sd,M,SD,Sd
LC-2019-0081830,Sd,M,SD,Sd
LC-2019-0081965,Sd,F,23,Sd
LC-2019-0082058,Sd,M,26,Sd
LC-2019-0082107,Sd,M,22,Sd
LC-2019-0083042,Sd,M,43,Sd
LC-2019-0085264,Sd,F,67,Sd
LC-2019-0080248,Sd,M,SD,Sd
LC-2019-0082170,Sd,F,39,Sd
LC-2019-0105322,Sd,M,30,Sd
LC-2019-0082223,Sd,M,28,Sd
LC-2019-0082601,Sd,F,SD,Sd
LC-2019-0082814,Sd,F,34,Sd
LC-2019-0082814,Sd,M,34,Sd
LC-2019-0082888,Sd,M,SD,Sd
LC-2019-0082976,Sd,M,25,Sd
LC-2019-0083078,Sd,M,48,Sd
LC-2019-0083180,Sd,M,28,Sd
LC-2019-0083427,Sd,F,48,Sd
LC-2019-0083429,Sd,M,51,Sd
LC-2019-0083523,Sd,F,SD,Sd
LC-2019-0083523,Sd,M,SD,Sd
LC-2019-0083598,Sd,M,25,Sd
LC-2019-0083614,Sd,F,37,Sd
LC-2019-0083637,Sd,M,31,Sd
LC-2019-0083661,Sd,M,SD,Sd
LC-2019-0083793,Sd,M,SD,Sd
LC-2019-0084191,Sd,M,30,Sd
LC-2019-0084325,Sd,SD,SD,Sd
LC-2019-0084480,Sd,M,SD,Sd
LC-2019-0084579,Sd,F,SD,Sd
LC-2019-0084581,Sd,F,SD,Sd
LC-2019-0084581,Sd,F,39,Sd
LC-2019-0084601,Sd,F,24,Sd
LC-2019-0084602,Sd,F,SD,Sd
LC-2019-0084634,Sd,M,23,Sd
LC-2019-0084667,Sd,F,30,Sd
LC-2019-0084686,Sd,M,28,Sd
LC-2019-0084707,Sd,M,39,Sd
LC-2019-0085860,Sd,F,34,Sd
LC-2019-0086980,Sd,M,44,Sd
LC-2019-0102629,Sd,M,34,Sd
LC-2019-0353555,Sd,M,30,Sd
LC-2019-0084822,Sd,F,29,Sd
LC-2019-0084822,Sd,M,29,Sd
LC-2019-0084822,Sd,F,26,Sd
LC-2019-0084822,Sd,M,SD,Sd
LC-2019-0084970,Sd,M,62,Sd
LC-2019-0085001,Sd,M,SD,Sd
LC-2019-0085090,Sd,F,39,Sd
LC-2019-0085130,Sd,F,51,Sd
LC-2019-0085222,Sd,F,SD,Sd
LC-2019-0085222,Sd,M,SD,Sd
LC-2019-0085478,Sd,M,SD,Sd
LC-2019-0085483,Sd,M,41,Sd
LC-2019-0085607,Sd,M,24,Sd
LC-2019-0085617,Sd,M,26,Sd
LC-2019-0085621,Sd,M,23,Sd
LC-2019-0085742,Sd,F,43,Sd
LC-2019-0085742,Sd,M,43,Sd
LC-2019-0085764,Sd,M,35,Sd
LC-2019-0085947,Sd,F,37,Sd
LC-2019-0085951,Sd,M,30,Sd
LC-2019-0085956,Sd,F,SD,Sd
LC-2019-0086018,Sd,F,32,Sd
LC-2019-0086036,Sd,M,24,Sd
LC-2019-0088608,Sd,F,39,Sd
LC-2019-0090047,Sd,M,26,Sd
LC-2019-0086136,Sd,M,23,Sd
LC-2019-0086214,Sd,M,SD,Sd
LC-2019-0337257,Sd,F,75,Sd
LC-2019-0640539,Sd,F,74,Sd
LC-2019-0086293,Sd,M,SD,Sd
LC-2019-0086312,Sd,M,31,Sd
LC-2019-0640730,Sd,M,19,Sd
LC-2019-0649457,Sd,M,19,Sd
LC-2019-0086331,Sd,F,26,Sd
LC-2019-0086575,Sd,M,39,Sd
LC-2019-0086575,Sd,F,39,Sd
LC-2019-0086695,Sd,M,59,Sd
LC-2019-0086765,Sd,M,SD,Sd
LC-2019-0086836,Sd,M,49,Sd
LC-2019-0086867,Sd,SD,SD,Sd
LC-2019-0086882,Sd,F,68,Sd
LC-2019-0377230,Sd,M,26,Sd
LC-2019-0423093,Sd,M,25,Sd
LC-2019-0087063,Sd,M,31,Sd
LC-2019-0087180,Sd,M,9,Sd
LC-2019-0087234,Sd,M,25,Sd
LC-2019-0087428,Sd,F,42,Sd
LC-2019-0087486,Sd,F,26,Sd
LC-2019-0087786,Sd,F,49,Sd
LC-2019-0088198,Sd,M,78,Sd
LC-2019-0088225,Sd,F,25,Sd
LC-2019-0088426,Sd,F,49,Sd
LC-2019-0088683,Sd,M,SD,Sd
LC-2019-0088712,Sd,M,52,Sd
LC-2019-0088785,Sd,M,SD,Sd
LC-2019-0088817,Sd,F,SD,Sd
LC-2019-0089084,Sd,F,60,Sd
LC-2019-0089160,Sd,M,44,Sd
LC-2019-0089379,Sd,F,22,Sd
LC-2019-0089451,Sd,F,50,Sd
LC-2019-0089490,Sd,M,55,Sd
LC-2019-0089526,Sd,M,26,Sd
LC-2019-0089724,Sd,M,69,Sd
LC-2019-0089744,Sd,M,27,Sd
LC-2019-0089783,Sd,M,27,Sd
LC-2019-0089885,Sd,M,49,Sd
LC-2019-0089937,Sd,M,51,Sd
LC-2019-0089957,Sd,M,37,Sd
LC-2019-0090078,Sd,F,SD,Sd
LC-2019-0091103,Sd,F,SD,Sd
LC-2019-0092173,Sd,M,24,Sd
LC-2019-0098907,Sd,F,61,Sd
LC-2019-0090240,Sd,F,26,Sd
LC-2019-0090240,Sd,M,26,Sd
LC-2019-0090278,Sd,M,48,Sd
LC-2019-0090310,Sd,M,35,Sd
LC-2019-0090489,Sd,M,34,Sd
LC-2019-0090547,Sd,SD,SD,Sd
LC-2019-0090551,Sd,M,45,Sd
LC-2019-0090583,Sd,F,SD,Sd
LC-2019-0090696,Sd,M,37,Sd
LC-2019-0090696,Sd,F,37,Sd
LC-2019-0090831,Sd,M,41,Sd
LC-2019-0091036,Sd,F,46,Sd
LC-2019-0091050,Sd,M,68,Sd
LC-2019-0091050,Sd,M,91,Sd
LC-2019-0091178,Sd,M,SD,Sd
LC-2019-0091184,Sd,SD,SD,Sd
LC-2019-0091249,Sd,M,44,Sd
LC-2019-0091431,Sd,M,SD,Sd
LC-2019-0091587,Sd,F,SD,Sd
LC-2019-0091688,Sd,M,80,Sd
LC-2019-0091866,Sd,F,39,Sd
LC-2019-0092028,Sd,M,SD,Sd
LC-2019-0092143,Sd,M,SD,Sd
LC-2019-0092162,Sd,F,33,Sd
LC-2019-0092190,Sd,M,35,Sd
LC-2019-0092210,Sd,M,57,Sd
LC-2019-0092411,Sd,M,31,Sd
LC-2019-0092413,Sd,M,48,Sd
LC-2019-0092534,Sd,M,27,Sd
LC-2019-0092559,Sd,F,20,Sd
LC-2019-0092576,Sd,M,29,Sd
LC-2019-0092627,Sd,M,26,Sd
LC-2019-0092688,Sd,M,33,Sd
LC-2019-0092701,Sd,M,SD,Sd
LC-2019-0092758,Sd,M,44,Sd
LC-2019-0092772,Sd,F,40,Sd
LC-2019-0140950,Sd,M,37,Sd
LC-2019-0759998,Sd,M,49,Sd
LC-2019-0092851,Sd,F,38,Sd
LC-2019-0093061,Sd,F,SD,Sd
LC-2019-0093432,Sd,M,26,Sd
LC-2019-0093453,Sd,F,27,Sd
LC-2019-0093744,Sd,M,75,Sd
LC-2019-0093815,Sd,M,75,Sd
LC-2019-0094326,Sd,F,SD,Sd
LC-2019-0094406,Sd,M,35,Sd
LC-2019-0094564,Sd,F,SD,Sd
LC-2019-0094619,Sd,F,SD,Sd
LC-2019-0094672,Sd,F,46,Sd
LC-2019-0094688,Sd,M,46,Sd
LC-2019-0094733,Sd,M,22,Sd
LC-2019-0094735,Sd,M,42,Sd
LC-2019-0094866,Sd,M,SD,Sd
LC-2019-0095020,Sd,M,34,Sd
LC-2019-0095053,Sd,M,39,Sd
LC-2019-0095110,Sd,SD,SD,Sd
LC-2019-0095175,Sd,F,32,Sd
LC-2019-0095201,Sd,M,37,Sd
LC-2019-0095312,Sd,F,48,Sd
LC-2019-0095383,Sd,M,2,Sd
LC-2019-0095392,Sd,F,49,Sd
LC-2019-0095461,Sd,M,22,Sd
LC-2019-0095467,Sd,F,41,Sd
LC-2019-0095575,Sd,M,57,Sd
LC-2019-0096162,Sd,M,59,Sd
LC-2019-0125948,Sd,M,49,Sd
LC-2019-0095509,Sd,M,9,Sd
LC-2019-0095509,Sd,F,9,Sd
LC-2019-0095828,Sd,F,46,Sd
LC-2019-0095946,Sd,F,18,Sd
LC-2019-0096405,Sd,F,37,Sd
LC-2019-0096405,Sd,M,37,Sd
LC-2019-0096493,Sd,M,38,Sd
LC-2019-0096846,Sd,M,23,Sd
LC-2019-0097113,Sd,M,24,Sd
LC-2019-0097643,Sd,F,SD,Sd
LC-2019-0097646,Sd,F,SD,Sd
LC-2019-0097651,Sd,M,31,Sd
LC-2019-0097886,Sd,F,43,Sd
LC-2019-0097912,Sd,M,27,Sd
LC-2019-0097912,Sd,F,27,Sd
LC-2019-0098038,Sd,F,7,Sd
LC-2019-0098143,Sd,M,43,Sd
LC-2019-0099262,Sd,M,52,Sd
LC-2019-0110557,Sd,M,SD,Sd
LC-2019-0098036,Sd,F,SD,Sd
LC-2019-0098119,Sd,M,53,Sd
LC-2019-0098352,Sd,M,26,Sd
LC-2019-0098506,Sd,F,27,Sd
LC-2019-0098647,Sd,M,SD,Sd
LC-2019-0099321,Sd,M,SD,Sd
LC-2019-0099398,Sd,M,28,Sd
LC-2019-0099467,Sd,M,49,Sd
LC-2019-0099485,Sd,M,SD,Sd
LC-2019-0099490,Sd,M,23,Sd
LC-2019-0099613,Sd,F,41,Sd
LC-2019-0099651,Sd,F,75,Sd
LC-2019-0099740,Sd,M,35,Sd
LC-2019-0099778,Sd,M,25,Sd
LC-2019-0099788,Sd,M,69,Sd
LC-2019-0099864,Sd,M,SD,Sd
LC-2019-0099903,Sd,F,50,Sd
LC-2019-0099922,Sd,M,36,Sd
LC-2019-0099968,Sd,F,46,Sd
LC-2019-0099971,Sd,F,45,Sd
LC-2019-0100006,Sd,M,31,Sd
LC-2019-0100047,Sd,F,33,Sd
LC-2019-0100089,Sd,M,50,Sd
LC-2019-0100124,Sd,F,23,Sd
LC-2019-0100208,Sd,M,62,Sd
LC-2019-0100270,Sd,M,SD,Sd
LC-2019-0100278,Sd,M,23,Sd
LC-2019-0100313,Sd,F,SD,Sd
LC-2019-0100358,Sd,M,77,Sd
LC-2019-0100422,Sd,SD,SD,Sd
LC-2019-0100488,Sd,M,36,Sd
LC-2019-0100488,Sd,F,SD,Sd
LC-2019-0101007,Sd,M,32,Sd
LC-2019-0101529,Sd,M,SD,Sd
